PAIS,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTRATO,PROCESO,ETAPA,YEAR,MES,MES.1,MINERAL,TITULAR,UNIDAD,UNIDAD DE MEDIDA,Valor,ORO-PLATA_gF
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,CENTRAL DE COOPERATIVAS MINERAS NEVADOS DE ANANEA LTD.,MANIRA SIETE 2006,g Fino,1411.7578,1411.7578
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,CENTRAL DE COOPERATIVAS MINERAS NEVADOS DE ANANEA LTD.,MANIRA CINCO 2006,g Fino,1421.534691,1421.534691
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA SAN ANTONIO DE ANANEA LTDA,MARIA,g Fino,1552.933,1552.933
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,CORPORACION MINERA ANANEA S.A.,ANA MARIA,g Fino,1911.3552,1911.3552
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,EMPRESA MINERA ORO PUNO S.A.,FADE-I,g Fino,1929.7296,1929.7296
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA ESTRELLA DE ORO DE ANANEA LTDA,MARIA,g Fino,1996.4238,1996.4238
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA METALURGICA SAN FRANCISCO DE ANANEA LTD.,LA MISTICA,g Fino,2012.3232,2012.3232
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,CENTRAL DE COOPERATIVAS MINERAS DE SAN ANTONIO DE POTO - CECOMSAP,AFC-20,g Fino,2418.2929,2418.2929
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA SANTIAGO DE ANANEA LTDA.,ESTELA,g Fino,2453.5888,2453.5888
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA SANTIAGO DE ANANEA LTDA.,SAN ANTONIO,g Fino,2769.349,2769.349
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA LOS ANDES DE ANANEA LTDA,LA MISTICA,g Fino,2887.2935,2887.2935
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA EL DORADO DE ANANEA LTDA.,MARIA,g Fino,3027.5216,3027.5216
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA HALCON DE ORO DE ANANEA LTDA,MARIA,g Fino,3120.511,3120.511
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA SAN JUAN DE DIOS DE PAMPA BLANCA LTDA,ESTELA,g Fino,3189.9987,3189.9987
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA LIMATA LIMITADA,AFC-12,g Fino,3337.2,3337.2
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA SEÑOR DE ANANEA LTDA,LA MISTICA,g Fino,3701.31483,3701.31483
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,CENTRAL DE COOPERATIVAS MINERAS DE SAN ANTONIO DE POTO - CECOMSAP,MOSOQ MINAS,g Fino,3768.1408,3768.1408
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,CENTRAL DE COOPERATIVAS MINERO METALURGICAS PUNO LIMITADA,FRANCISCO UNO,g Fino,4776.7747529313,4776.7747529313
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,COOPERATIVA MINERA NUEVA TERESITA LTDA.,NUEVA TERESITA 2006,g Fino,5363.753521,5363.753521
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,SETIEMBRE,9,ORO,TITAN CONTRATISTAS GENERALES S.A.C.,PLANTA CONCENTRADORA ANA MARIA N° 5,g Fino,59481.708,59481.708
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CASMA GOLD PERU E.I.R.L.,GILDA-A,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,EMPRESA DE EXPLORACION Y ADMINISTRACION MINERO METALURGICA S.A.,MANSURY UNO,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,TITAN CONTRATISTAS GENERALES S.A.C.,PLANTA CONCENTRADORA ANA MARIA N° 5,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CHACON HUICHE FELIX,GATO MALO 2017,g Fino,292.7232,292.7232
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA EL DORADO DE ANANEA LTDA.,FRANCISCO DOS,g Fino,295.911,295.911
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,MAMANI RAMOS LUIS CLEOFER,JESUS 2004 TRES,g Fino,527.31,527.31
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CORPORATION MAWIFCAP-PERU S.A.C.,PROYECTO CONDOR,g Fino,731.6066,731.6066
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CORPORACION MELVIN GARY XXX S.R.L.,MELVIN GARY XXX,g Fino,971.1528,971.1528
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CONDORI SULLCA EUGENIO LEONCIO,NEVADO INFINITO,g Fino,1055.130138,1055.130138
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CENTRAL DE COOPERATIVAS MINERAS NEVADOS DE ANANEA LTD.,MANIRA CINCO 2006,g Fino,1147.74725,1147.74725
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,MAMANI LLUNGO ROBERTO,ASUNCION I 2008,g Fino,1165.601493,1165.601493
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CENTRAL DE COOPERATIVAS MINERAS NEVADOS DE ANANEA LTD.,MANIRA SIETE 2006,g Fino,1191.1713,1191.1713
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA COMIG DE ANANEA LIMITADA,LA MOCHA-A,g Fino,1222.326,1222.326
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,EMPRESA MINERA PATRON SAN JUAN DE DIOS DE PAMPA BLANCA S.A.,VICTORIA - A,g Fino,1311.9227,1311.9227
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA METALURGICA SAN FRANCISCO DE ANANEA LTD.,LA MISTICA,g Fino,1364.846,1364.846
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA SAN ANTONIO DE ANANEA LTDA,MARIA,g Fino,1509.7146,1509.7146
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA ESTRELLA DE ORO DE ANANEA LTDA,MARIA,g Fino,1896.4972,1896.4972
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CORPORACION MINERA ANANEA S.A.,ANA MARIA,g Fino,1982.88,1982.88
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA SANTIAGO DE ANANEA LTDA.,ESTELA,g Fino,2079.168,2079.168
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CENTRAL DE COOPERATIVAS MINERAS DE SAN ANTONIO DE POTO - CECOMSAP,AFC-20,g Fino,2144.8395,2144.8395
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA LOS ANDES DE ANANEA LTDA,LA MISTICA,g Fino,2281.2296,2281.2296
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,EMPRESA MINERA ORO PUNO S.A.,FADE-I,g Fino,2408.8162,2408.8162
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA SANTIAGO DE ANANEA LTDA.,SAN ANTONIO,g Fino,2518.674,2518.674
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA HALCON DE ORO DE ANANEA LTDA,MARIA,g Fino,3012.552,3012.552
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA EL DORADO DE ANANEA LTDA.,MARIA,g Fino,3078.4248,3078.4248
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA SAN JUAN DE DIOS DE PAMPA BLANCA LTDA,ESTELA,g Fino,3205.8788,3205.8788
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA LIMATA LIMITADA,AFC-12,g Fino,3459.536,3459.536
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CENTRAL DE COOPERATIVAS MINERAS DE SAN ANTONIO DE POTO - CECOMSAP,MOSOQ MINAS,g Fino,3541.05375,3541.05375
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA SEÑOR DE ANANEA LTDA,LA MISTICA,g Fino,3696.67408,3696.67408
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,CENTRAL DE COOPERATIVAS MINERO METALURGICAS PUNO LIMITADA,FRANCISCO UNO,g Fino,4186.298666781,4186.298666781
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,OCTUBRE,10,ORO,COOPERATIVA MINERA NUEVA TERESITA LTDA.,NUEVA TERESITA 2006,g Fino,5347.3602,5347.3602
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CASMA GOLD PERU E.I.R.L.,GILDA-A,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,EMPRESA DE EXPLORACION Y ADMINISTRACION MINERO METALURGICA S.A.,MANSURY UNO,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,TITAN CONTRATISTAS GENERALES S.A.C.,PLANTA CONCENTRADORA ANA MARIA N° 5,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CORPORATION MAWIFCAP-PERU S.A.C.,PROYECTO CONDOR,g Fino,129.744,129.744
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CHACON HUICHE FELIX,GATO MALO 2017,g Fino,288.9864,288.9864
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA EL DORADO DE ANANEA LTDA.,FRANCISCO DOS,g Fino,340.1352,340.1352
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,MAMANI LLUNGO ROBERTO,ASUNCION I 2008,g Fino,464.572676,464.572676
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CENTRAL DE COOPERATIVAS MINERAS NEVADOS DE ANANEA LTD.,MANIRA SIETE 2006,g Fino,678.3248,678.3248
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,MAMANI RAMOS LUIS CLEOFER,JESUS 2004 TRES,g Fino,744,744
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CENTRAL DE COOPERATIVAS MINERAS NEVADOS DE ANANEA LTD.,MANIRA CINCO 2006,g Fino,747.6244,747.6244
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CORPORACION MELVIN GARY XXX S.R.L.,MELVIN GARY XXX,g Fino,970.9431,970.9431
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CONDORI SULLCA EUGENIO LEONCIO,NEVADO INFINITO,g Fino,1150.384389,1150.384389
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA COMIG DE ANANEA LIMITADA,LA MOCHA-A,g Fino,1238.5926,1238.5926
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,EMPRESA MINERA PATRON SAN JUAN DE DIOS DE PAMPA BLANCA S.A.,VICTORIA - A,g Fino,1310.7044,1310.7044
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA ESTRELLA DE ORO DE ANANEA LTDA,MARIA,g Fino,1507.572,1507.572
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA METALURGICA SAN FRANCISCO DE ANANEA LTD.,LA MISTICA,g Fino,1829.565,1829.565
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA SAN ANTONIO DE ANANEA LTDA,MARIA,g Fino,1880.46,1880.46
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA LOS ANDES DE ANANEA LTDA,LA MISTICA,g Fino,1930.894,1930.894
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA SANTIAGO DE ANANEA LTDA.,ESTELA,g Fino,2204.8448,2204.8448
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CORPORACION MINERA ANANEA S.A.,ANA MARIA,g Fino,2335.6224,2335.6224
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,EMPRESA MINERA ORO PUNO S.A.,FADE-I,g Fino,2352.987,2352.987
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CENTRAL DE COOPERATIVAS MINERAS DE SAN ANTONIO DE POTO - CECOMSAP,AFC-20,g Fino,2368.3954,2368.3954
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA SANTIAGO DE ANANEA LTDA.,SAN ANTONIO,g Fino,2656.1227,2656.1227
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA HALCON DE ORO DE ANANEA LTDA,MARIA,g Fino,2891.0523,2891.0523
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CENTRAL DE COOPERATIVAS MINERO METALURGICAS PUNO LIMITADA,FRANCISCO UNO,g Fino,3095.0583630318,3095.0583630318
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA EL DORADO DE ANANEA LTDA.,MARIA,g Fino,3243.723,3243.723
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA LIMATA LIMITADA,AFC-12,g Fino,3280.818,3280.818
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,CENTRAL DE COOPERATIVAS MINERAS DE SAN ANTONIO DE POTO - CECOMSAP,MOSOQ MINAS,g Fino,3715.2354,3715.2354
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA SAN JUAN DE DIOS DE PAMPA BLANCA LTDA,ESTELA,g Fino,3878.8842,3878.8842
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA SEÑOR DE ANANEA LTDA,LA MISTICA,g Fino,3952.34725,3952.34725
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,NOVIEMBRE,11,ORO,COOPERATIVA MINERA NUEVA TERESITA LTDA.,NUEVA TERESITA 2006,g Fino,6236.9241,6236.9241
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,DICIEMBRE,12,ORO,CASMA GOLD PERU E.I.R.L.,GILDA-A,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,DICIEMBRE,12,ORO,CHACON HUICHE FELIX,GATO MALO 2017,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,DICIEMBRE,12,ORO,COOPERATIVA MINERA SEÑOR DE ANANEA LTDA,LA MISTICA,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,DICIEMBRE,12,ORO,CORPORATION MAWIFCAP-PERU S.A.C.,PROYECTO CONDOR,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,DICIEMBRE,12,ORO,EMPRESA DE EXPLORACION Y ADMINISTRACION MINERO METALURGICA S.A.,MANSURY UNO,g Fino,0,0
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,DICIEMBRE,12,ORO,COOPERATIVA MINERA EL DORADO DE ANANEA LTDA.,FRANCISCO DOS,g Fino,316.5778,316.5778
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,DICIEMBRE,12,ORO,MAMANI LLUNGO ROBERTO,ASUNCION I 2008,g Fino,478.764,478.764
PERÚ,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2025,DICIEMBRE,12,ORO,COOPERATIVA MINERA ESTRELLA DE ORO DE ANANEA LTDA,MARIA,g Fino,697.4352,697.4352
